stop_lat,stop_lon,stop_id,stop_code,stop_name,zone_id,stop_url
41.153467,-8.659068,INSA2,INSA2,IGREJA N.SRA DA AJUDA,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=INSA2
41.183443,-8.603739,IPO2,IPO2,INST. ONCOLOGIA,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPO2
41.183915,-8.604387,IPO4,IPO4,IPO (CIRCUNVAL.),PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPO4
41.184504,-8.605666,IPO5,IPO5,IPO (CIRCUNVAL.),PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPO5
41.174129,-8.605834,IPRN1,IPRN1,IGREJA DE PARANHOS,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPRN1
41.173409,-8.605804,IPRN2,IPRN2,IGREJA DE PARANHOS,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPRN2
41.168195,-8.648773,IRM1,IRM1,IGREJA DE RAMALDE,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IRM1
41.16781,-8.649095,IRM2,IRM2,IGREJA DE RAMALDE,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IRM2
41.189065,-8.59878,ISCP1,ISCP1,ISCAP,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISCP1
41.188862,-8.59901,ISCP2,ISCP2,ISCAP,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISCP2
41.178572,-8.609143,ISEP1,ISEP1,I.S.E.P.,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISEP1
41.178296,-8.609317,ISEP2,ISEP2,I.S.E.P.,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISEP2
41.176409,-8.60798,ISEP3,ISEP3,ISEP/AGRA,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISEP3
41.176474,-8.608132,ISEP4,ISEP4,ISEP/AGRA,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISEP4
41.183472,-8.653611,ISRH4,ISRH4,IGREJA SENHORA DA HORA,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISRH4
41.107692,-8.638781,ISS1,ISS1,ISOLINO SOUSA,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISS1
41.107648,-8.638411,ISS2,ISS2,ISOLINO SOUSA,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISS2
41.139,-8.6396,JA1,JA1,JARDINS DA ARRÁBIDA,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JA1
41.139029,-8.638947,JA2,JA2,JARDINS DA ARRÁBIDA,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JA2
41.143811,-8.582209,JAE1,JAE1,J.A.E.,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JAE1
41.143672,-8.582737,JAE2,JAE2,J.A.E.,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JAE2
41.216375,-8.6922,JAS1,JAS1,JOAQUIM ALVES DA SILVA (SUL),MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JAS1
41.216306,-8.692472,JAS2,JAS2,JOAQUIM ALVES DA SILVA (SUL),MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JAS2
41.179493,-8.648634,JAZ1,JAZ1,JERÓNIMO AZEVEDO,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JAZ1
41.154528,-8.644222,JB1,JB1,JARDIM BOTÂNICO,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JB1
41.154389,-8.643722,JB2,JB2,JARDIM BOTÂNICO,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JB2
41.158672,-8.66421,JBR1,JBR1,JOÃO BARROS,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JBR1
41.158366,-8.664265,JBR2,JBR2,JOÃO BARROS,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JBR2
41.157535,-8.664605,JBR3,JBR3,JOÃO DE BARROS,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JBR3
41.157302,-8.664639,JBR4,JBR4,JOÃO DE BARROS,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JBR4
41.233953,-8.612586,JCT1,JCT1,OS JACINTOS,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JCT1
41.233923,-8.612867,JCT2,JCT2,OS JACINTOS,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JCT2
41.15775,-8.557997,JD1,JD1,JOÃO DE DEUS,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JD1
41.12525,-8.605639,JD2,JD2,JOÃO DE DEUS,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JD2
41.125341,-8.605901,JD3,JD3,JOÃO DE DEUS,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JD3
41.157867,-8.558027,JD4,JD4,JOÃO DE DEUS,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JD4
41.209385,-8.555554,JDEU3,JDEU3,JOÃO DE DEUS,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JDEU3
41.209251,-8.555748,JDEU4,JDEU4,JOÃO DE DEUS,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JDEU4
41.13306,-8.6248,JFAL1,JFAL1,JOSÉ FALCÃO,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JFAL1
41.246832,-8.611974,JFB1,JFB1,JUNTA FREG. BARCA,MAI3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JFB1
41.246633,-8.611255,JFB3,JFB3,JUNTA FREG. BARCA,MAI3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JFB3
41.158167,-8.578587,JFC,JFC,JUNTA FREG. CAMPANHÃ,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JFC
41.23471,-8.595725,JFER1,JFER1,JORGE FERREIRINHA,MAI3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JFER1
41.234546,-8.595657,JFER2,JFER2,JORGE FERREIRINHA,MAI3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JFER2
41.184242,-8.589624,JFPD1,JFPD1,J. FREGUESIA PEDROUÇOS,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JFPD1
41.183861,-8.590028,JFPD2,JFPD2,J. FREGUESIA PEDROUÇOS,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JFPD2
41.108616,-8.619181,JFVP1,JFVP1,JUNTA FREG. VILAR DO PARAÍSO,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JFVP1
41.10844,-8.61961,JFVP2,JFVP2,JUNTA FREG. VILAR DO PARAÍSO,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JFVP2
41.10735,-8.619496,JFVP3,JFVP3,JUNTA FREG. VILAR DO PARAÍSO,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JFVP3
41.106885,-8.61965,JFVP4,JFVP4,JUNTA FREG. VILAR DO PARAÍSO,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JFVP4
41.131587,-8.667571,JGD1,JGD1,JORGE DIAS,VNG5,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JGD1
41.131165,-8.667178,JGD2,JGD2,JORGE DIAS,VNG5,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JGD2
41.20832,-8.566486,JLD1,JLD1,JÚLIO DINIS,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JLD1
41.208635,-8.567054,JLD2,JLD2,JÚLIO DINIS,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JLD2
41.197111,-8.494389,JLS1,JLS1,JULIÃO SARMENTO,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JLS1
41.197242,-8.494482,JLS2,JLS2,JULIÃO SARMENTO,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JLS2
41.152694,-8.631221,JM1,JM1,JUNTA MASSARELOS,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JM1
41.152528,-8.630306,JM2,JM2,JUNTA MASSARELOS,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JM2
41.130699,-8.651769,JMA,JMA,JOSÉ MARIA ALVES,VNG5,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JMA
41.240306,-8.651306,JMP1,JMP1,JOSÉ MARIA PEDROTO,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JMP1
41.135361,-8.608111,JMRR1,JMRR1,JARDIM DO MORRO,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JMRR1
41.135943,-8.60802,JMRR2,JMRR2,JARDIM DO MORRO,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JMRR2
41.153577,-8.606516,JN3,JN3,JORNAL DE NOTÍCIAS,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JN3
41.153388,-8.607705,JN4,JN4,JORNAL DE NOTÍCIAS,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JN4
41.158107,-8.68156,JNN2,JNN2,JACINTO NUNES,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JNN2
41.095379,-8.634032,JP1,JP1,JOSÉ PORTUGAL,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JP1
41.095754,-8.634154,JP2,JP2,JOSÉ PORTUGAL,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JP2
41.095422,-8.634981,JP3,JP3,JOSÉ PORTUGAL,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JP3
41.175778,-8.644667,JPAZ1,JPAZ1,JULGADO DE PAZ,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JPAZ1
41.175667,-8.644722,JPAZ2,JPAZ2,JULGADO DE PAZ,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JPAZ2
41.193191,-8.568523,JPR1,JPR1,JOÃO PINTO RIBEIRO,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JPR1
41.19375,-8.568417,JPR2,JPR2,JOÃO PINTO RIBEIRO,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JPR2
41.225643,-8.687397,JQA1,JQA1,JOAQUIM ANDRADE,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JQA1
41.225331,-8.688035,JQA2,JQA2,JOAQUIM ANDRADE,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JQA2
41.101754,-8.61901,JQBX1,JQBX1,JUNQUEIRA DE BAIXO,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JQBX1
41.101941,-8.618956,JQBX2,JQBX2,JUNQUEIRA DE BAIXO,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JQBX2
41.155722,-8.659889,JRC1,JRC1,JOÃO R. CABRILHO,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JRC1
41.155306,-8.660722,JRC3,JRC3,JOÃO R.CABRILHO,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JRC3
41.106329,-8.644114,JSP,JSP,JOSÉ POÇAS,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JSP
41.10466,-8.642982,JSP2,JSP2,JOSÉ POÇAS,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JSP2
41.233692,-8.629578,JZOO1,JZOO1,JARDIM ZOOLÓGICO,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JZOO1
41.233192,-8.629501,JZOO2,JZOO2,JARDIM ZOOLÓGICO,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JZOO2
41.230278,-8.619452,LAGE2,LAGE2,LAGE,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LAGE2
41.230227,-8.619275,LAGE3,LAGE3,LAGE,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LAGE3
41.156833,-8.612333,LAPA1,LAPA1,LAPA,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LAPA1
41.156965,-8.612994,LAPA2,LAPA2,LAPA,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LAPA2
41.195083,-8.605278,LARJ1,LARJ1,LARANJEIRAS,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LARJ1
41.195366,-8.604889,LARJ2,LARJ2,LARANJEIRAS,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LARJ2
41.176227,-8.624135,LARZ,LARZ,LAROZE ROCHA,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LARZ
41.107278,-8.608361,LBM,LBM,LABORIM,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LBM
41.234073,-8.614179,LCAM1,LCAM1,LUÍS CAMÕES,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LCAM1
41.213633,-8.545965,LCE1,LCE1,LOJA CIDADÃO ERMESINDE,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LCE1
41.213411,-8.546464,LCE2,LCE2,LOJA CIDADÃO ERMESINDE,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LCE2
41.186028,-8.587028,LCMS1,LCMS1,LUÍS DE CAMÕES,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LCMS1
41.169798,-8.657682,LDD1,LDD1,LIDADOR,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LDD1
41.170307,-8.657482,LDD2,LDD2,LIDADOR,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LDD2
41.177131,-8.66244,LDD6,LDD6,LIDADOR /HOSPITAL,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LDD6
41.177926,-8.662621,LDD9,LDD9,LIDADOR /HOSPITAL,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LDD9
41.174938,-8.660717,LDDM,LDDM,LIDADOR / M. MONIZ,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LDDM
41.175223,-8.661443,LDDM1,LDDM1,LIDADOR/M.MONIZ,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LDDM1
41.176223,-8.663158,LDSM1,LDSM1,LIDADOR-SOEIRO MENDES,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LDSM1
41.176386,-8.664087,LDSM2,LDSM2,LIDADOR-SOEIRO MENDES,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LDSM2
41.097645,-8.625456,LEIR,LEIR,LARGO EIRÓS,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LEIR
41.097954,-8.625148,LEIR2,LEIR2,LARGO EIRÓS,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LEIR2
41.17769,-8.56213,LEV1,LEV1,LEVADA,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LEV1
41.17782,-8.562124,LEV2,LEV2,LEVADA,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LEV2
41.204639,-8.688667,LFC,LFC,LEÇA F.CLUBE,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LFC
41.204528,-8.688528,LFC2,LFC2,LEÇA F. CLUBE,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LFC2
41.136844,-8.618467,LGAJ3,LGAJ3,LGO. ALJUBARROTA,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGAJ3
41.126222,-8.611333,LGAV1,LGAV1,LGO. DOS AVIADORES,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGAV1
41.12661,-8.61033,LGAV2,LGAV2,LGO. DOS AVIADORES,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGAV2
41.127051,-8.611335,LGAV3,LGAV3,LGO. DOS AVIADORES,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGAV3
41.1698,-8.607979,LGCL1,LGCL1,LGO.CAMPO LINDO,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGCL1
41.169708,-8.608292,LGCL2,LGCL2,LGO.CAMPO LINDO,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGCL2
41.206673,-8.623342,LGCP1,LGCP1,LGO. DA CAPELA,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGCP1
41.206722,-8.623583,LGCP2,LGCP2,LGO. DA CAPELA,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGCP2
41.12243,-8.63267,LGDM2,LGDM2,L. DOMINGOS MATOS,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGDM2
41.11831,-8.60858,LGET1,LGET1,L. ESTEVÃO TORRES,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGET1
41.118328,-8.608501,LGET2,LGET2,L. ESTEVÃO TORRES,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGET2
41.134583,-8.630667,LGM2,LGM2,LGO. MONTINHO,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGM2
41.164488,-8.667763,LGO2,LGO2,LICEU GARCIA ORTA,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGO2
41.164308,-8.668063,LGO3,LGO3,LICEU GARCIA ORTA,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGO3
41.161528,-8.666778,LGO4,LGO4,LICEU GARCIA ORTA,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGO4
41.161472,-8.666361,LGO5,LGO5,LICEU GARCIA ORTA,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGO5
41.151533,-8.568654,LGT1,LGT1,LAGARTEIRO,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGT1
41.151716,-8.568798,LGT2,LGT2,LAGARTEIRO,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGT2
41.155871,-8.571483,LGT3,LGT3,LAGARTEIRO,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGT3
41.155772,-8.571387,LGT4,LGT4,LAGARTEIRO,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGT4
41.156142,-8.571117,LGTN1,LGTN1,LAGARTEIRO (NORTE),PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGTN1
41.155939,-8.571287,LGTN2,LGTN2,LAGARTEIRO (NORTE),PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGTN2
41.25395,-8.667655,LIDM1,LIDM1,LIDADOR (METRO),VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LIDM1
41.253894,-8.6676,LIDM2,LIDM2,LIDADOR (METRO),VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LIDM2
41.155089,-8.677168,LIEG1,LIEG1,PR. DE LIÉGE,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LIEG1
41.155061,-8.677815,LIEG2,LIEG2,PR. DE LIÉGE,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LIEG2
41.108374,-8.628247,LILH1,LILH1,LUGAR DA ILHA,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LILH1
41.108462,-8.628432,LILH2,LILH2,LUGAR DA ILHA,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LILH2
41.163506,-8.599404,LIMA1,LIMA1,LIMA,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LIMA1
41.162091,-8.600088,LIMA2,LIMA2,LIMA,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LIMA2
41.193784,-8.675897,LIN1,LIN1,LINHARES,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LIN1
41.194015,-8.675549,LIN2,LIN2,LINHARES,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LIN2
41.216722,-8.62375,LION1,LION1,LIONESA,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LION1
41.216721,-8.623755,LION3,LION3,LIONESA (NORTE),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LION3
41.206611,-8.663639,LMB1,LMB1,LOMBA,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LMB1
41.206639,-8.663222,LMB2,LMB2,LOMBA,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LMB2
41.207306,-8.660194,LMBG1,LMBG1,LOMBA (GATÕES),MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LMBG1
41.207444,-8.660389,LMBG2,LMBG2,LOMBA (GATÕES),MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LMBG2
41.226046,-8.600384,LMG1,LMG1,LARGO DOS MOGOS,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LMG1
41.226342,-8.600407,LMG2,LMG2,LARGO DOS MOGOS,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LMG2
41.199278,-8.599667,LNC1,LNC1,LEONARDO COIMBRA,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LNC1
41.199167,-8.599806,LNC2,LNC2,LEONARDO COIMBRA,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LNC2
41.191611,-8.653083,LND1,LND1,C. C. LONDRES,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LND1
41.190785,-8.652617,LND2,LND2,C. C. LONDRES,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LND2
41.162615,-8.676513,LNEV1,LNEV1,LGO.NEVOGILDE,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LNEV1
41.162833,-8.676306,LNEV2,LNEV2,LGO.NEVOGILDE,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LNEV2
41.183514,-8.693784,LOTA1,LOTA1,LOTA,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LOTA1
41.18303,-8.693576,LOTA2,LOTA2,LOTA,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LOTA2
41.180716,-8.55898,LOUR3,LOUR3,LOURINHA,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LOUR3
41.181245,-8.559567,LOUR4,LOUR4,LOURINHA,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LOUR4
41.150722,-8.645194,LPC,LPC,LARGO PINTO CORREIA,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LPC
41.14315,-8.60897,LPDZ,LPDZ,L.GO 1º DEZEMBRO,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LPDZ
41.154389,-8.649028,LRD1,LRD1,LORDELO,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LRD1
41.154139,-8.647722,LRD2,LRD2,LORDELO,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LRD2
41.232816,-8.618742,LUCM1,LUCM1,LUIS CAMÕES,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LUCM1
41.233249,-8.618899,LUCM2,LUCM2,LUIS CAMÕES,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LUCM2
41.167258,-8.631765,LUG2,LUG2,LUGARINHO,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LUG2
41.125222,-8.631639,LV1,LV1,LAVOURAS,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LV1
41.125778,-8.631917,LV2,LV2,LAVOURAS,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LV2
41.126194,-8.631417,LV4,LV4,LAVOURAS,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LV4
41.208866,-8.570108,LVDR1,LVDR1,LAVADOUROS,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LVDR1
41.209092,-8.570394,LVDR2,LVDR2,LAVADOUROS,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LVDR2
41.13109,-8.6694,LVP,LVP,LAVADORES (PRAIA),VNG5,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LVP
41.225133,-8.615566,LVR1,LVR1,ROT.LAVRADOR,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LVR1
41.22511,-8.615789,LVR2,LVR2,ROT.LAVRADOR,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LVR2
41.226084,-8.615673,LVR3,LVR3,ROT.LAVRADOR,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LVR3
41.225542,-8.61511,LVR4,LVR4,ROT.LAVRADOR,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LVR4
41.16847,-8.591226,LW1,LW1,LUIS WOODHOUSE,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LW1
41.16824,-8.59184,LW2,LW2,LUIS WOODHOUSE,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LW2
41.23278,-8.623858,MAIA,MAIA,MAIA,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MAIA
41.232453,-8.621306,MAIA3,MAIA3,MAIA (CÂMARA),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MAIA3
